CUI,matchedText,preferred,hasMSH,semTypes
C0016327,F-,Fluorides,true,inch;phsu
C0015031,Ethnic Group,Ethnic group,true,popg
C1879937,Ethnic Group,CDISC SDTM Patient Ethnic Group Terminology,false,inpr
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0038454,STROKE,Cerebrovascular accident,true,dsyn
C4554100,Stroke,"Stroke, CTCAE",false,fndg
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C1705654,Entry,Entry (data),false,inpr
C0010054,coronary artery disease,Coronary Arteriosclerosis,true,dsyn
C0010068,Coronary (artery) disease,Coronary heart disease,true,dsyn
C1956346,CORONARY ARTERY DISEASE,Coronary Artery Disease,true,dsyn
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0004238,ATRIAL FIBRILLATION,Atrial Fibrillation,true,dsyn
C0344434,Atrial Fibrillation,Atrial Fibrillation by ECG Finding,false,lbtr
C1963067,Atrial fibrillation,"Atrial Fibrillation, CTCAE",false,fndg
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0031809,Physical,Physical Examination,true,hlca
C0205485,Physical,Physical,false,ftcn
C1509143,Physical,Physical assessment findings,false,fndg
C1516691,Cognitive,Cognitive,false,ftcn
C4321457,Examination,Examination,false,acty
C4304091,Modified Mini-Mental State Examination score,Modified Mini-Mental State Examination score,false,fndg
C0549183,Median,Midline (qualifier value),false,spco
C0876920,Median,Median Statistical Measurement,false,qnco
C2347635,Median,Population Median,false,qnco
C2348144,Median,Sample Median,false,qnco
C2939193,Median,Median (qualifier value),false,spco
C4049715,Scale Score,PedsQL-4 Scale Score,false,inpr
C4049715,Scale Score,PedsQL-4 Scale Score,false,inpr
C0549183,Median,Midline (qualifier value),false,spco
C0876920,Median,Median Statistical Measurement,false,qnco
C2347635,Median,Population Median,false,qnco
C2348144,Median,Sample Median,false,qnco
C2939193,Median,Median (qualifier value),false,spco
C0015663,FASTING,Fasting,true,fndg
C0021641,INSULIN,Insulin,true,aapp;horm;phsu
C0018387,PU,Guinea-Bissau,true,geoa
C1533581,INSULIN,Recombinant Insulin,false,aapp;horm;phsu
C1579433,Insulin,Insulin [EPC],false,phsu
C3714501,INSULIN,Insulin Drug Class,false,horm;phsu
C0022065,IR,Iran,true,geoa
C1448132,IR,"INSR protein, human",true,aapp;enzy;rcpt
C0022071,Ir,Iridium,true,elii
C0015663,FASTING,Fasting,true,fndg
C0008377,CHOLESTEROL,Cholesterol,true,bacs;orch
C0439269,mg dl,mg/dL,false,qnco
C0360714,Statin,Hydroxymethylglutaryl-CoA Reductase Inhibitors,true,orch;phsu
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0354604,oral anticoagulant,oral anticoagulants,false,orch;phsu
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0003015,ACE Inhibitor,Angiotensin-Converting Enzyme Inhibitors,true,phsu
C4541021,ACE inhibitor,Angiotensin-converting enzyme inhibitor (disposition),false,qlco
C0034787,Angiotensin Receptor,Angiotensin Receptor,true,aapp;rcpt
C1622222,Angiotensin Receptor,"MAS1 protein, human",true,aapp;rcpt
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0012798,Diuretic,Diuretics,true,phsu
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C0001645,Beta Blocker,Adrenergic beta-Antagonists,true,phsu
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C1272706,Interval,Interval,false,tmco
C1552654,Interval,Parameterized Data Type - Interval,false,inpr
C1552713,Interval,Data Type Interval,false,inpr
C0439228,DAYS,day,false,tmco
C0022065,IR,Iran,true,geoa
C0022071,Ir,Iridium,true,elii
C1448132,IR,"INSR protein, human",true,aapp;enzy;rcpt
C0439228,DAYS,day,false,tmco
C0034656,Randomization,Randomization,true,resa
C0549183,Median,Midline (qualifier value),false,spco
C0876920,Median,Median Statistical Measurement,false,qnco
C2347635,Median,Population Median,false,qnco
C2348144,Median,Sample Median,false,qnco
C2939193,Median,Median (qualifier value),false,spco
C0600653,Index,Indexes,true,inpr
C0918012,Index,Index,true,inpr
C1552854,index,Html Link Type - index,false,idcn
C1637833,% index,% index,false,qnco
C2986546,Index,Target Lesion Identification,false,diap
C2364172,Medication Adherence,Adherence To Medication Regime,true,fndg
C0369718,N NOS,N not otherwise specified Antibody,false,aapp;imft
C0441922,N+,N+ (tumor staging),false,inpr
C0428772,LVEF,Left ventricular ejection fraction,false,clna
C0488728,LV EF,Ejection fraction:Volume Fraction:Point in time:Heart.ventricle.left:Quantitative,false,clna
C0018488,Hf,Hafnium,true,elii
C0019993,hospitalisation,Hospitalization,true,hlca
C1313497,HF,"GZMA protein, human",true,aapp;enzy
C1538440,HF,CFH gene,false,gngm
C3273279,HF,CFH wt Allele,false,gngm
C0349782,Ischemic cardiomyopathy,Ischemic cardiomyopathy,false,dsyn
C0019664,History,History,true,ocdi
C0019665,history,Historical aspects qualifier,true,ftcn
C0262512,"History, NOS",History of present illness,false,fndg
C0262926,History,Medical History,false,fndg
C1705255,History,Concept History,false,cnce
C2004062,History,History of previous events,false,fndg
C0021122,ICD,"Disruptive, Impulse Control, and Conduct Disorders",true,mobd
C0018488,Hf,Hafnium,true,elii
C1313497,HF,"GZMA protein, human",true,aapp;enzy
C0019993,hospitalisation,Hospitalization,true,hlca
C1538440,HF,CFH gene,false,gngm
C3273279,HF,CFH wt Allele,false,gngm
C0587117,Evening,Evening,false,tmco
C1261082,LM,Left coronary artery structure,false,bpoc
C1551056,lm,Units Of Measure - lumen,false,qnco
C0021037,IGL,Immunoglobulin lambda-Chains,true,aapp;imft
C0314619,IGL,IGL gene,false,gngm
C2247518,IGL,indole-3-glycerol-phosphate lyase activity,false,moft
C2827666,Variability,Variability,false,cnce
C0439190,mmol,millimole,false,qnco
C0366513,Insulin Dose,Insulin regular:Mass:Pt:Dose:Qn,false,clna
C0392747,Change,Changing,false,ftcn
C0443172,change,Changed status,false,qnco
C1705241,Change,Delta (difference),false,qnco
C4319952,Change,Change -- procedure,false,topp
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C1550335,Patient Type,Patient type,false,clas
C0332293,Treated with,Treated with,false,topp
C0982221,Insulin lispro protamine,"Insulin, Protamine Lispro, Human",false,aapp;horm;phsu
C0907402,INSULIN GLARGINE,Insulin Glargine,true,aapp;horm;phsu
C0332173,Daily,Daily,false,tmco
C0293359,INSULIN LISPRO,Insulin Lispro,true,aapp;horm;phsu
C0021037,IGL,Immunoglobulin lambda-Chains,true,aapp;imft
C0314619,IGL,IGL gene,false,gngm
C2247518,IGL,indole-3-glycerol-phosphate lyase activity,false,moft
C0439745,Grouped,Grouped (qualifier value),false,spco
C4319846,Grouped,Grouped (foundation metadata concept),false,inpr
C1998602,Meal,Meal (occasion for eating),true,dora
C0020456,high blood glucose level,Hyperglycemia,true,dsyn
C0521095,Determined,Determined by,false,qlco
C0205449,Three,Three,false,qnco
C0005803,Self-monitoring of blood glucose,Blood Glucose Self-Monitoring,true,diap
C1979963,Profile,Profile (lab procedure),false,lbpr
C2003903,Profile,Profiling (action),false,ftcn
C0237881,significant,Statistical Significance,false,qnco
C0750502,Significant,Significant,false,idcn
C1546944,Significant,Event Seriousness - Significant,false,qlco
C1511726,Data,Data,false,idcn
C3245479,data,Data call receiving device,false,medd
C3714741,Data,Data (eukaryote),false,euka
C0449450,Presented,Presentation,false,idcn
C1706992,Box Plot,Box Plot,false,qnco
C0683607,allow,allowing,false,socb
C0444504,Statistical Mean,Statistical mean,false,qnco
C0039725,TH,Thailand,true,geoa
C1532337,Percentile value,Percentile value,false,qnco
C0039738,Th,Thallium,true,elii
C1420718,TH,TH gene,false,gngm
C4282123,TH,TH,false,inpr
C4285344,TH,"Tyrosine 3-Monooxygenase, human",false,aapp;enzy
C0039224,Table,Table - furniture,false,mnob
C0815172,patient characteristics,patient characteristics,false,clna
C1706074,Table,Data Table,true,inpr
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C0939232,FLUTICASONE/SALMETEROL,fluticasone / salmeterol,true,phsu
C0082607,FLUTICASONE,fluticasone,true,orch;phsu
C0205171,Alone,Singular,false,qnco
C0439044,Alone,Living Alone,false,fndg
C0679994,alone,alone - group size,false,grpa
C0030705,Patients,Patients,true,podg
C0011849,DIABETES MELLITUS,Diabetes Mellitus,true,dsyn
C0030705,Patients,Patients,true,podg
C0011849,DIABETES MELLITUS,Diabetes Mellitus,true,dsyn
C0030705,Patients,Patients,true,podg
C0011849,DIABETES MELLITUS,Diabetes Mellitus,true,dsyn
C0549178,Continued,Continuous,false,idcn
C1120149,thienopyridine,thienopyridine,true,orch;phsu
C0086409,HISPANIC,Hispanics,true,popg
C0015031,Ethnic Group,Ethnic group,true,popg
C1879937,Ethnic Group,CDISC SDTM Patient Ethnic Group Terminology,false,inpr
C0304289,Oral Medications,"Oral drug preparation, NOS",false,phsu
C0021641,INSULIN,Insulin,true,aapp;horm;phsu
C1533581,INSULIN,Recombinant Insulin,false,aapp;horm;phsu
C1579433,Insulin,Insulin [EPC],false,phsu
C3714501,INSULIN,Insulin Drug Class,false,horm;phsu
C0392747,MODIFY,Changing,false,ftcn
C0039798,therapy,therapeutic aspects,true,ftcn
C0087111,Therapy,Therapeutic procedure,true,topp
C1363945,Therapy,Therapy Object (animal model),false,fndg
C0221198,Lesion,Lesion,false,fndg
C1546698,Lesion,Specimen Source Codes - Lesion,false,inpr
C4072694,ACC-AHA,ACC-AHA,false,inpr
C0221198,Lesion,Lesion,false,fndg
C1546698,Lesion,Specimen Source Codes - Lesion,false,inpr
C0475224,Ischemic,Ischemic,false,ftcn
C0085415,outcomes treatment,Treatment outcome,true,qlco
C1518681,Treatment Effect,Outcome of Therapy,false,fndg
C0749659,Treatment Status,Treatment Status,false,fndg
C0439231,MONTHS,month,false,tmco
C0030705,Patients,Patients,true,podg
C1274040,Outcome,Result,false,ftcn
C3897493,Stent Thrombosis,Stent Thrombosis,false,patf
C0441471,Events,Event,false,evnt
C3541888,EVENTS,CDISC Events Class,false,clas
C0205082,Severe,Severe (severity modifier),false,fndg
C4050465,Severe,Severe Extremity Pain,false,inpr
C4050466,Severe,Borg Category-Ratio 10 Perceived Exertion Score 5,false,inpr
C0205081,Moderate,Moderate (severity modifier),false,qlco
C0019080,BLEEDING,Hemorrhage,true,patf
C1881878,Moderate,Moderation,false,qlco
C4049705,Moderate,Moderate Extremity Pain,false,inpr
C4049706,Moderate,Borg Category-Ratio 10 Perceived Exertion Score 3,false,inpr
C4085643,Moderate,Moderate Response,false,inpr
C4321335,Moderate,Moderate Level,false,fndg
C1869620,RESLIZUMAB,reslizumab,true,aapp;imft;phsu
C0439272,mg kg,ug/g,false,qnco
C0022718,KG,Kyrgyzstan,true,geoa
C0439209,kg,Kilogram,false,qnco
C4054209,/kg,Per Kilogram,false,qnco
C0439234,YEARS,year,false,tmco
C0011900,DIAGNOSIS,Diagnosis,true,diap
C1704338,diagnosis,diagnosis aspect,true,qlco
C1704656,DIAGNOSIS,Diagnosis Study,false,resa
C0042153,use,utilization qualifier,true,ftcn
C0457083,Use,Usage,false,ftcn
C1947944,Use,Use - dosing instruction imperative,false,inpr
C4086268,EXACERBATION,Exacerbation,false,fndg
C0026544,MO,Morocco,true,geoa
C0332177,/mo,Monthly (qualifier value),false,tmco
C0444504,Mean,Statistical mean,false,qnco
C2347634,Mean,Population Mean,false,qnco
C2348143,Mean,Sample Mean,false,qnco
C0178987,"Airway, NOS",Artificial Airways,false,medd
C0449261,Reversibility,Reversibility,false,tmco
C0458827,Airway,Airway structure,false,bpoc
C0444504,Mean,Statistical mean,false,qnco
C2347634,Mean,Population Mean,false,qnco
C2348143,Mean,Sample Mean,false,qnco
C0004048,inhalations,Inspiration function,true,orgf
C0354922,Inhalations,Inhalation preparations,false,phsu
C0205156,Previous,Previous,false,tmco
C1552607,previous,Act Relationship Subset - previous,false,tmco
C2699156,Cells/mL,Cells per Milliliter,false,qnco
C0332293,Treated with,Treated with,false,topp
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0741132,positive antibody,antibody positive,false,lbtr
C1320283,Anti-cyclic citrullinated peptide,Anti-cyclic citrullinated peptide,false,aapp;imft
C0016327,F-,Fluorides,true,inch;phsu
C0439178,% Positive,percent positive cells,false,qnco
C1446409,Positive,Positive,false,fndg
C1514241,POSITIVE,Positive Finding,false,fndg
C2825490,Positive,Positive Charge,false,qlco
C3812269,Positive,Positive Number,false,cnce
C2603360,T',T prime,false,clna
C0205156,Previous,Previous,false,tmco
C4055380,Biologic DMARD,Biologic Disease-Modifying Antirheumatic Drug,false,phsu
C1552607,previous,Act Relationship Subset - previous,false,tmco
C1448177,TNF,"TNF protein, human",true,aapp;bacs
C0243077,inhibitors,inhibitors,true,chvf
C1448177,TNF,"TNF protein, human",true,aapp;bacs
C0243077,inhibitors,inhibitors,true,chvf
C0451521,Swollen joint count,Swollen joint count,false,inpr
C0332128,Examined,Examined,false,fndg
C0451530,Tender joint count,Tender joint count,false,inpr
C0332128,Examined,Examined,false,fndg
C0449820,Scores,Score,false,qnco
C0205246,Global,Generalized,false,spco
C2348867,Global,Global,false,qlco
C0030198,Pain Assessments,Pain Measurement,true,diap
C0031831,PHYSICIAN,Physicians,true,prog
C0804815,Physician,Physician:Identifier:Point in time:^Patient:Nominal,false,clna
C0281858,Global Assessment,global assessment,false,resa
C0030705,*^patient,Patients,true,podg
C0281858,Global Assessment,global assessment,false,resa
C0030705,*^patient,Patients,true,podg
C0030198,Pain Assessment,Pain Measurement,true,diap
C3826998,HAQ-DI,Health Assessment Questionnaire Disability Index With Pain Visual Analog Scale Questionnaire,false,inpr
C4321476,HAQ-DI,Health Assessment Questionnaire Disability Index,false,inpr
C0449820,scored,Score,false,qnco
C1441604,High sensitivity,High sensitivity,false,lbpr
C0475211,Litre,liter,false,qnco
C3811131,ESR,Estrogen Receptor Measurement,false,lbpr
C4330985,/mm,Per Millimeter,false,qnco
C4554674,MM,MM genotype,false,fndg
C4706353,Disease Activity Score,DAS - Disease Activity Score,false,fndg
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0332152,Prior,Before,false,tmco
C2826257,PRIOR,Prior Medication Usage,false,evnt
C0332152,Prior,Before,false,tmco
C1518422,Non,Negation,false,ftcn
C2826257,PRIOR,Prior Medication Usage,false,evnt
C0332152,Prior,Before,false,tmco
C1518422,Non,Negation,false,ftcn
C2826257,PRIOR,Prior Medication Usage,false,evnt
C0035647,Risk,Risk,true,idcn
C0449820,SCORE,Score,false,qnco
C4050231,Score,ADHD hyperactive symptoms mean score:Score:Pt:^Patient:Qn:Calculated,false,clna
C4552904,risk,Subject Risk,false,cnce
C0035647,Risk,Risk,true,idcn
C0449820,SCORE,Score,false,qnco
C4050231,Score,ADHD hyperactive symptoms mean score:Score:Pt:^Patient:Qn:Calculated,false,clna
C4552904,risk,Subject Risk,false,cnce
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0011816,DM,Dextromethorphan,true,orch;phsu
C0449238,Duration,Duration (temporal concept),false,tmco
C2926735,Duration,Duration,false,orch;phsu
C3250443,DM,MYOTONIC DYSTROPHY 1,false,dsyn
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C0033727,H+,Protons,true,elii
C1418888,PPG,SRGN gene,false,gngm
C0369286,H NOS,H NOS Antibodies,false,aapp;imft
C0441932,H+,Hepatic Involvement,false,clas
C0564385,/h,/hour,false,qnco
C4528284,h*%,Hour Times Percent,false,qnco
C1532563,mmol/L,Millimole per Liter,false,qnco
C0441922,N+,N+ (tumor staging),false,inpr
C0369718,N NOS,N not otherwise specified Antibody,false,aapp;imft
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0168634,baseline,BaseLine dental cement,true,bodm
C0036919,SE,Seychelles,true,geoa
C1442488,Baseline,Baseline,false,qnco
C0332174,/week,Weekly,false,tmco
C0036919,SE,Seychelles,true,geoa
C0439230,Week,week,false,tmco
C0392747,Change,Changing,false,ftcn
C0443172,change,Changed status,false,qnco
C1705241,Change,Delta (difference),false,qnco
C4319952,Change,Change -- procedure,false,topp
C0008107,CI,Chile,true,geoa
C3259781,CI,Coagulation Index Measurement,false,lbpr
C0039798,treatment,therapeutic aspects,true,ftcn
C0087111,Treatment,Therapeutic procedure,true,topp
C1522326,Treatment,Treating,false,ftcn
C1533734,Treatment,Administration procedure,false,topp
C1705169,Treatment,Biomaterial Treatment,false,cnce
C3538994,TREATMENT,Treatment Epoch,false,resa
C3887704,treatment,treatment - ActInformationManagementReason,false,hlca
C1418888,PPG,SRGN gene,false,gngm
C1532563,mmol/L,Millimole per Liter,false,qnco
C0007457,white race,Caucasoid Race,true,popg
C0043157,white race,Caucasians,true,popg
C0428772,Left Ventricular Ejection Fraction,Left ventricular ejection fraction,false,clna
C0488728,Left ventricular Ejection fraction,Ejection fraction:Volume Fraction:Point in time:Heart.ventricle.left:Quantitative,false,clna
C1275491,NYHA classification,New York Heart Association Classification,false,inpr
C0205245,Functional,Functional,false,ftcn
C0542341,Functional,Function (attribute),false,ftcn
C2700217,Functional,Functional Relationship,false,cnce
C0021966,I-,Iodides,true,inch
C0221138,I NOS,Blood group antibody I,false,aapp;imft
C0019993,hospitalisation,Hospitalization,true,hlca
C0205156,Previous,Previous,false,tmco
C1552607,previous,Act Relationship Subset - previous,false,tmco
C0001554,Management,Administration occupational activities,true,ocac
C0376636,management,Disease Management,true,hlca
C1273870,Management,Management procedure,false,ocac
C3273539,Management,Management Occupations,false,ocdi
C0449432,Component,Component object,false,mnob
