'docid'|'page'|'user'|'annotation'|'corrupted'|'tableType'|'corrupted_text'|'N'
'24323795'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true,"p-interaction":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'''Net clinical benefit*'' not detected as an outcome'|'16239'
'24321804'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16240'
'24283598'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"outcomes":true,"measures":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|'Age does not have ''empty row'' so age levels are disconnected.'|'16242'
'23726159'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16277'
'27684308'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'15021'
'24283598'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|'Not possible to identify which subgroup comparison each p for interaction goes with as all formatting is the same'|'16243'
'24253831'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16244'
'24253831'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16245'
'24253831'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'Algorithm fails for empty rows with p-values because only a 3 column table'|'16246'
'24251359'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16247'
'24251359'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"3"}]}'|'false'|'result_table_subgroup'|'Rows 2 and 3 should be collapsed into a single row. Not possible to separate characteristic name and label using formatting.'|'16248'
'24119319'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"indented":true,"empty_row":true},"number":"2"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16251'
'24119319'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16252'
'24001888'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"measures":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16253'
'24001888'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16254'
'23992602'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16255'
'23992602'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"3"}]}'|'false'|'result_table_subgroup'|''|'16256'
'23992601'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16257'
'23992601'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16258'
'23992601'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16259'
'23991658'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16260'
'23991658'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16261'
'23991658'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|'Cell ''Need for 30 ng Edoxaban Dose at'' is cut off'|'16262'
'22873530'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'Note no actual effect estimates as these are still in plots, just shows the accompanying numbers.'|'16314'
'23964932'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"measures":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16263'
'23812596'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true,"arms":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_name":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|'Rows 1 and 2 should be a single row.'|'16265'
'23812596'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Row","content":{"characteristic_level":true,"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16266'
'23770182'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16267'
'23770182'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16268'
'23770182'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16269'
'23765873'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|''|'16270'
'23743976'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|'Some%20confusion%20with%20cells%20in%20first%20column%20eg%20%22H2%20blocker%20(n,%20%)%20Long-term%20VKA%20therapy%22%20as%20a%20single%20cell.'|'16271'
