cluster,concept,cuis
2,ldl - c level,C0441889;C0456079;C1547707;C2946261
2,ldl - c   *   ( mmol / l ),C1532563
2,ldl - c < nmbrmg / dl,C0439269
2,hr nmbr . nmbr ( nmbr % cl nmbr . nmbr,C0596019
2,left main coronary artery bifurcation,C3898614
2,smoking status . no . ( % ),C1519386
2,less than nmbr,C0439092
2,lesions treated per patient,C0221198
2,hr ( nmbr % cl ) = nmbr . nmbr ( nmbr nmbr,C0596019
2,smoking status ( previous ) ( n ),C0205156;C1519386;C1552607
2,smoking status current,C0521116;C1519386;C1705970
2,hr ( nmbr % cl ) = nmbr . nmbr ( nmbr . nmbr,C0596019
2,smoking status current smoker ( n = nmbr ),C1519386;C3173209;C3241966
2,wt,C1883559;C2700323
2,hr ( nmbr % cl ) = nmbr . nmbrb ( nmbr,C0596019
2,left main treated,C0205091;C0205225;C0443246;C1522326;C1542147;C1552822
2,xnmbr years,C0439234
2,hr ( nmbr % cl ) = nmbr nmbr ( nmbr . nmbr . nmbr,C0596019
2,less than nmbr kg / mnmbr,C0439092;C1532718
2,less than nmbr . nmbr %,C0439092
2,hot climate subset,C0178683;C1515021
2,hospitalized !,C0701159
2,hospitalized without airway compromise,C0701159;C4055482
2,lesion ( s ),C0221198;C1546698
2,lesion length ≥ nmbr mm,C0221198;C1444754;C1546698;C1706316;C4330985;C4554674
2,hr ( nmbr % cl ) pvalue,C0596019
2,lelt ventricular hypertrophy *,C0340279
2,hr nmbr - nmbr ( nmbr % cl nmbr - nmbr - nmbr - nmbr ),C0596019
2,hr nmbr - nmbr ( nmbr % cl nmbr - nmbr - nmbr ),C0596019
2,left shoulder,C0524469
2,left side,C0205091
2,rr ( nmbr % cl ) p value,C0596019;C1709380;C4554402
2,row §,C1552840;C1552846
2,smoking status — no . { % ),C1519386
2,smoking status ( ongoing ) ( n ),C0549178;C1519386
2,row * n = nmbr,C1552840;C1552846
2,left ventricular ejection fraction — % §,C0428772;C0488728
2,hr ( b . p . m . ),C0369637;C0441923
2,left ventricular ejection fraction ( % ),C0428772;C0488728
2,left ventricular systolic dysfunction,C1277187;C1963159;C4553199
2,legend,C2729544
2,western,C1705493
2,low cnmbr / cnmbr and anti - dsdna,C0205251;C1550472;C3890211;C4048187;C4321351;C4522223
2,total resolution of dactylitisb,C0439175;C0439810;C1514893;C1706463;C2699488
2,lce,C1423759;C3273355
2,major coronary event,C0205082;C0205164;C0741923;C4318856;C4521762
2,major amputationsb,C0205082;C0205164;C4318856;C4521762
2,ssomgdayp . eq .,C0205163;C0439185
2,week nmbr / et,C0332174;C0439230
2,major and crnm bleeds,C0205082;C0205164;C4318856;C4521762
2,history of hypertension . no . ( % ),C0455527
2,history of hypertension - n ( % ),C0455527
2,remission component of variable,C0439828;C0449432;C0544452;C0687702;C1705248;C4553760
2,major macrovascular events,C0205082;C0205164;C0441471;C3541888;C4318856;C4521762
2,history of hypertension^,C0455527
2,history of heart failure at baseline,C0455531
2,history of heart failure — no . { % ),C0455531
2,history of fistullzing disease,C0683519;C0730226;C0850708;C0944983
2,major or clinically relevant non - major bleed,C0205082;C0205164;C4318856;C4521762
2,st - depression and t - wave inversion,C0520887
2,years since symptom onset,C0439234
2,st - depression only,C0205171;C0520887;C1720467
2,renal biopsy class,C0194073;C0456387;C1518526;C1705943
2,week nmbra,C0332174;C0439230
2,low dose,C0445550;C1708745
2,sri ‐ nmbr response rate,C0237629;C1420401
2,lvef ≤ nmbr %,C0428772;C0488728
2,sprint acr > nmbr - nmbr,C1412134;C1515941
2,lvef^nmbr . nmbr and nyha class ii,C0428772;C0488728
2,lvesv ( ml ),C0439526;C1705224;C3887665
2,week and,C0332174;C0439230
2,lvh by ecg,C0232306
2,renal function ( ml / min ),C0232804;C0439445
2,lvh by ecg or echo . n ( % ),C0232306
2,history of macrovascular disease at baseline,C0683519;C0730226;C0850708;C0944983
2,lvh by ecg or echocardiography,C0232306
2,lvh by ecg or echocardiographyd,C0232306
2,ss years,C0439234;C2699257;C3891295;C4551874
2,lvh on ecg,C0232306
2,mnmbrs,C0439493;C1513009
2,total no . of events / participants,C0439175;C0439810
2,years since pd diagnosis,C0439234
2,major or clinically relevant non - major bleeding,C0205082;C0205164;C4318856;C4521762
2,st - segment depression > nmbr mm,C0520887;C4330985;C4554674
2,week nmbr * ’ ’,C0332174;C0439230
2,history of diabetes mellitus ( n = nmbr ),C0455488
2,yes ( n,C1549445;C1705108;C1710701
2,week nmbr ( mmol / l ),C0332174;C0439230;C1532563
2,mar ( itt ) ( n = nmbr ),C3829202;C4255469
2,st segment elevation,C0520886
2,yes vs . no,C1549445;C1705108;C1710701
2,week nmbr mean ( sd ),C0332174;C0439230;C0444504;C2347634;C2348143;C2699239
2,younger subjects ( aged < nmbr years ),C0332239
2,mate !,C0682323;C1260875
2,st - segment depression > nmbr mm — no . ( % ),C0520887;C4330985;C4554674
2,maximum,C0806909;C1552615;C2826546
2,mayo score ( nmbr - nmbr ),C0449820;C0454788;C1077578;C4050231
2,mean — %,C0444504;C2347634;C2348143
2,mean — mg / dl,C0439269;C0444504;C2347634;C2348143
2,mean — ml / min,C0439445;C0444504;C2347634;C2348143
2,mean — ml / min / nmbr . nmbr m^,C0369637;C0439445;C0441923;C0444504;C2347634;C2348143
2,mean — ml / min / nmbr . nmbr mnmbr,C0369637;C0439445;C0441923;C0444504;C2347634;C2348143
2,yes ( any ),C1549445;C1705108;C1710701
2,history of disease refractory to treatment with tnf antagonist — no . ( % ),C0683519;C0730226;C0850708;C0944983
2,st segment depression,C0520887
2,st george ' s respiratory questionnaire total score !,C0439175;C0439810;C3472502
2,st - segment depression or t - wave inversion on ecg,C0520887
2,st - segment elevation,C0520886
2,week nmbr *,C0332174;C0439230
2,"week nmbr  % ( n ) "" """,C0332174;C0439230
2,history of fistulizing disease,C0683519;C0730226;C0850708;C0944983
2,history of fistulising disease,C0683519;C0730226;C0850708;C0944983
2,history of falls in year before randomization,C1561668;C2919132
2,history of falls,C1561668;C2919132
2,related to study druga,C0439849;C0445223
2,years ),C0439234
2,major surgery,C0679637
2,st depression > nmbr mm,C0520887;C4330985;C4554674
2,st elevation,C0520886
2,major / crnm bleed,C0205082;C0205164;C4318856;C4521762
2,male patients *,C0150904
2,sprint acr < nmbr - nmbr,C1412134;C1515941
2,lvef < nmbr . nmbr,C0428772;C0488728
2,renal function *,C0232804
2,total randomized,C0439175;C0439810
2,reversibility < nmbr % ( n = nmbr ),C0449261
2,reversibility < nmbr % ( itt ) ( n = nmbr ),C0449261
2,lower - dose,C0445550;C1708745
2,lower - limb angioplasty or bypass surgery,C0745788
2,special interest categories,C0205555;C0543488;C0683312
2,lower - target group ( n = nmbr ),C0441848;C0441994;C1521840;C1548802;C2003888;C2986546
2,years since diagnosis,C0439234
2,lower dose,C0445550;C1708745
2,total phase nmbr pooled ( n = nmbr ),C0205390;C0439175;C0439810;C1710475
2,reversibility [ % ],C0449261
2,total randomised ( n ),C0439175;C0439810
2,hit - nmbr score,C0272285;C0332159;C0449820;C1708373;C4050231
2,reversibility — %,C0449261
2,lower risk ( n = nmbr ),C3272281;C3538919
2,lower tertile : b nmbr . nmbr,C0441994;C1548802;C2003888
2,revascularization in nmbr days,C0439228;C0581603
2,low risk ( n nmbr nmbr ),C3272281;C3538919
2,reversibility > nmbr % ( itt ) ( n = nmbr ),C0449261
2,reversibility > nmbr % ( n = nmbr ),C0449261
2,reversibility snmbr % ( itt ) ( n = nmbr ),C0449261
2,reversible,C0205343
2,reversibility ’ ' %,C0449261
2,low hdl - c,C0151691
2,south,C1710133
2,hoehn & yahr stage ( “ on ” ),C0205390;C1300072;C1306673
2,hoehn & yahr stage ( “ off ” ),C0205390;C1300072;C1306673
2,hoehn & yahr stage,C0205390;C1300072;C1306673
2,southern hemisphere,C0205139;C1710133
2,low hdl cholesterol * |,C0151691
2,reversibility to salbutamolc,C0449261
2,reversibility stratum *,C0449261
2,low nfs nfs < - nmbr . nmbr ( n = nmbr ),C0205251;C1513839;C1550472;C3890211;C4048187;C4321351;C4522223
2,years of follow - up,C0439234;C0589120;C1522577;C1704685;C3274571
2,low normal ( n = nmbr ),C0205251;C0205307;C0231683;C0439166;C1550472;C2347086;C3890211;C4048187;C4321351;C4522223;C4553972
2,low or moderate,C0205251;C1550472;C3890211;C4048187;C4321351;C4522223
2,total psa ‐ modified shs,C0392747;C2986589;C3889737
2,lowest,C1708760
2,lvef ( u ),C0428772;C0439148;C0488728
2,weekly issnmbr,C0332174;C1740819;C1845118
2,renin inhibitor,C1960108;C3537174;C4521920
2,history of peripheral artery disease — no . { % ),C0489868;C0683519;C0730226;C0850708;C0944983
2,ltg - exposed,C1420817;C4521367;C4521846
2,ltg - naive,C1420817;C4521367;C4521846
2,ltg subgroup,C1079230;C1420817;C1515021;C4521367;C4521846
2,lue for interaction,C1704675
2,lung infection,C0876973;C4552950
2,weekly iss {,C0332174;C1740819;C1845118
2,lowest normal ( n = nmbr ),C0205307;C0231683;C0439166;C1708760;C2347086;C4553972
2,lv hypertrophy per ecg,C0232306
2,lvedv ( ml ),C0439526;C1705224;C3887665
2,week   nmbr,C0332174;C0439230
2,history of osteoporotic fracture,C4075937
2,lvef — no . ( % )  i ,C0428772;C0488728
2,renal function : ! : n ( % ),C0232804
2,lvef ( mean ± sd ),C0428772;C0444504;C0488728;C2347634;C2348143;C2699239
2,lsm difference ( nmbr % cl ),C0596019;C1705241;C1705242
2,weeko mean + sem,C0444504;C2347634;C2348143
2,years since mi ( median,C0439234
2,years since last gout flare,C0439234
2,lpa,C1096202;C1439335;C3539666;C4049711;C4553379
2,lrg,C1428862
2,revascularisation,C0581603
2,restriction in normal activities in the past nmbr weeks,C0443288;C4697852
2,respiratory medication taken at baseline,C0418986
2,total number of patients,C0439175;C0439810;C2360800
2,total number of events / participants,C0439175;C0439810;C0679646;C4330837
2,years since diagnosis of type nmbr diabetes,C0439234
2,history of smoking,C1519384
2,resection performed — no . { % ),C0015252;C0728940
2,history of postmenopausal fracture *,C0232970;C1272071
2,weeks_measured,C0439230
2,rescue medication use,C0240320
2,required hospitalization,C1708385
2,repaired s - p shunts,C0205340
2,ld,C0694649
2,lavolta ii,C1710602;C4082587
2,mean % predicted value prebronchodilation,C0444504;C2347634;C2348143
2,serum glucose ( mg / dl ),C0202041;C0439269;C3534430
2,ipss,C1019118;C1998280;C2827405;C3811063
2,serum creatinine . mg / dl,C0201976;C0439269;C0600061
2,ipss - s,C1019118;C1998280;C2827405;C3811063
2,ipss - v,C1019118;C1998280;C2827405;C3811063
2,ipss ( mean ± sd ),C0444504;C1019118;C1998280;C2347634;C2348143;C2699239;C2827405;C3811063
2,serum glucose ( mmol / l ),C0202041;C1532563;C3534430
2,ipss ( unit ),C0439148;C0439453;C1019118;C1509845;C1519795;C1704753;C1880519;C1998280;C2827405;C3811063;C3853603
2,increase in serum creatinine,C0201976;C0442805;C0600061
2,serum creatinine level,C0600061
2,serum phosphate,C0036820
2,ipss categories,C0683312;C1019118;C1998280;C2827405;C3811063
2,ipss hrql,C1019118;C1998280;C2827405;C3811063
2,serum potassium 一 mmol / liter,C0302353;C0439190;C0475211;C0543465
2,inconsistent fao ( n [ nmbr ),C0016457;C0442809
2,inclusion criteria,C1512693
2,included in this study ( n = nmbr ),C0332257;C0557651;C2603343
2,iop,C0578862
2,with higher classes indicating greater limitations on physical activity owing to,C0205250;C0456387;C1518526;C1705943;C4019422
2,ischemic stroke or see,C0948008
2,intravenous vasoactive drugs,C0683092;C1980011
2,intracerebral,C0442111
2,intracranial,C0524466
2,score ( > nmbr ) at nmbr monthsb unadjusted or,C0449820;C4050231
2,serious teaes,C0205404
2,seropositivity status,C0449438;C0521143
2,intravenous ( n = nmbr ),C0348016
2,indication,C0392360;C3146298
2,with events ( % ),C0441471;C3541888
2,serum creatinine > nmbr / xmol / l,C0201976;C0600061
2,serum calcium,C0036785;C0728876
2,investigations,C1261322
2,scalp psoriasis,C0406326
2,serum creatinine - mean ( sd,C0201976;C0444504;C0600061;C2347634;C2348143;C2699239
2,serum creatinine — mg / dl | |,C0201976;C0439269;C0600061
2,involved gastrointestinal,C0521362;C1314939
2,indeterminate nfs - nmbr . nmbr < nfs < nmbr . nmbr ! n = nmbr ),C0205258;C1513839
2,ipss qol,C0518214;C1019118;C1998280;C2827405;C3811063
2,incident or worsening nephropathy,C1551358
2,serum potassium level,C0302353;C0543465
2,in extension study,C0231448;C0557651;C1880641;C2603343
2,inadequate response ' ’ ',C0205412;C0439856;C0871261;C1704632;C1706817;C2911692
2,inadequate response ' ^,C0205412;C0439856;C0871261;C1704632;C1706817;C2911692
2,ischaemic ( n = nmbr ),C0475224
2,in previous year,C0205156;C0439234;C0439508;C1552607
2,total score < nmbr,C2964552
2,ischaemic dilated cardiomyopathy,C1960867
2,ischaemic or unknown stroke,C0475224
2,ischaemic skin lesions,C0037284;C0475224
2,ipss storage subscore,C0337174;C1019118;C1698986;C1753314;C1998280;C2827405;C3811063
2,ischaemic stroke,C0948008
2,ischemic,C0475224
2,total scores ( total score range : nmbr - nmbr ),C1514721;C2348147;C2964552;C3542016
2,total sgrq mean total score ( sd ),C0439175;C0439810;C0444504;C2347634;C2348143;C2699239;C2964552;C3533236
2,sample statistics,C2348149
2,ischemic outcomes,C0475224;C1274040
2,ischemic stroke ( % ),C0948008
2,with mets,C0812270;C1705694;C2939420
2,inadequate response or intolerance to > nmbr anti - tnfdrug,C0205412;C0439856;C0871261;C1704632;C1706817;C2911692
2,irritative subscore,C0441723;C1706307;C2700617
2,inappropriate,C1548788;C3537135;C3542467
2,incidence rate *,C1708485
2,serum sodium — mmol / liter,C0439190;C0475211;C0523891
2,incidence rate no . ( / nmbrperson - years ),C1708485
2,incidence rate difference,C1705241;C1705242;C1708485
2,serum sodium,C0523891
2,serum sodium . meq / l,C0439375;C0523891
2,serum total ige,C1441420
2,serum urate ( mg / dl ),C0439269;C0455272
2,incidence rate ( n ) a,C1708485
2,incidence rate ( n ),C1708485
2,with lowest bwb,C1708760
2,serum uric acid,C0455272;C0700634
2,ipss total score,C1019118;C1998280;C2827405;C2964552;C3811063
2,ipss voiding subscore,C1019118;C1998280;C2827405;C3811063
2,irregular or ulcerated ica plaquef,C0205271
2,score > nmbr . nmbr,C0449820;C4050231
2,intolerance ®,C0231199;C1744706;C2355652
2,intolerance ',C0231199;C1744706;C2355652
2,interaction,C1704675
2,sedbp ( mmhg ) [mean _sd]d,C0439475;C0444504;C2347634;C2348143;C2699239
2,sdc ( nmbr . nmbr - nmbr . nmbr ng / ml ),C0439275;C1419891;C3273112
2,sedbp ( mmhg ) [mean_ sd]a,C0439475;C0444504;C2347634;C2348143;C2699239
2,sdai ( nmbr - nmbr ),C3871128
2,injectable anti ‐ hyperglycaemic,C1272883
2,inter . p - value,C0205103;C1548610
2,sd or %,C2699239
2,initial timi flow grade nmbr,C0205265;C0441800;C0919553;C1279901;C1555582;C1705685;C3244287;C3272266
2,selena - sledai mean score ( sd ),C0451528;C2699239;C3533236
2,interaction jnmbr - valuet,C1704675
2,interaction p - vaiue,C1704675
2,selected key secondary efficacy endpoints,C1280519;C1707391;C1707887;C4528314
2,interaction p - value *,C1704675;C1709380
2,selena - sledai > nmbr,C0451528
2,interaction p - valuef,C1704675
2,selena - sledai activity,C0205177;C0439167;C0441655;C0451528;C1561536;C3668946;C4049938;C4049939
2,sdc ( ng / ml ),C0439275;C1419891;C3273112
2,inotropic agent,C0304509
2,intensitynmbr,C0522510
2,intensity of statin therapy at baseline — no . { % ),C0522510;C1278454
2,insulin dose,C0366513
2,secondary endpoints :,C4528314
2,insulin dose ( iu / day ),C0366513;C0439465
2,section nmbra,C0152060;C0700320;C1522472;C1552923;C1705191;C3714523
2,section nmbrb,C0152060;C0700320;C1522472;C1552923;C1705191;C3714523
2,insulin administration,C0199782
2,who functional class,C0205245;C0456387;C0542341;C1518526;C1705943;C2700217
2,insulin treatment,C0745343
2,insulin type,C0457592
2,section nmbrc,C0152060;C0700320;C1522472;C1552923;C1705191;C3714523
2,second year !,C0205436;C0439234;C0439508;C0457385;C0565930;C1561503;C1705190
2,intensification of antianginal therapy,C1511484;C1874267;C3537168
2,second serum creatinine,C0201976;C0205436;C0457385;C0565930;C0600061;C1561503;C1705190
2,insufficient,C0205412;C0231180;C0439856
2,intensity of statin therapy,C0522510;C1278454
2,inhibitor,C1999216
2,selena - sledai total score,C0451528;C2964552
2,intolerance,C0231199;C1744706;C2355652
2,interval from symptom onset to qualifying ecg obtained in the er — hr,C1272706;C1552654;C1552713;C4086878
2,intermediate ( nmbr ),C0205103;C1550465;C2827755;C3889971
2,serious,C0205404
2,intermediate ( nmbr - nmbr ),C0205103;C1550465;C2827755;C3889971
2,score improvement,C0449820;C2986411;C4050231
2,interquartile range — ml / min,C0439445;C1711350
2,intertrochanteric,C0745355
2,interval between clinical evaluation and initiation of treatment — no . ( % ),C0205210;C1261322;C1272706;C1552654;C1552713;C2826267;C4084924
2,interval of > nmbr yr since diagnosis of type nmbr diabetes — no . ( % ),C0439234;C1272706;C1552654;C1552713
2,score on st . george ' s respiratory questionnaire^^,C3472502
2,serious aes,C0205404;C1412268;C2699274
2,induction study treatment,C0205263;C0557651;C0857127;C1521826;C2603343;C4049995
2,score at week nmbr,C0332174;C0439230;C0449820;C4050231
2,serious decline in kidney function *,C0205404;C0232804
2,serious decline in kidney functionnmbr,C0205404;C0232804
2,score nmbr . nmbr,C0449820;C4050231
2,inducing,C0205263
2,score on asthma control questionnaire * *,C4706265
2,intermediate - acting,C0205103;C1550465;C2827755;C3889971
2,infected,C0439663
2,interim analysis ( all patients ),C4684691
2,interaction p = nmbr . nmbr,C1704675
2,interaction p vaiue,C1704675
2,interaction p value nmbr . nmbr,C1704675;C1709380
2,inguinal hernia repair,C0021446
2,infrequent exacerbator,C0521114
2,inflotmas io mgluj versus piecew,C1046794;C3146236
2,interaction p value !,C1704675;C1709380
2,interaction p value ∗,C1704675;C1709380
2,total score §,C2964552
2,interaction p value *,C1704675;C1709380
2,total score > nmbr,C2964552
2,interaction p values are as follows : amlodipine vs . chlorthalidone : age  p = nmbr . nmbr  gender  p = nmbr . nmbr  race  p = nmbr . nmbr  history of chd  p = nmbr . nmbr  history of diabetes  p = nmbr . nmbr . lisinopril vs . chlorthalidone : age  p = nmbr . nmbr  gender  p = nmbr . nmbr  race  p = nmbr . nmbr  history of chd  p = nmbr . nmbr  history of diabetes  p = nmbr . nmbr . peripheral arterial disease refers to in - trial hospitalization or lower extremity revascularization procedure .,C1704675;C1709380
