nct_id;mesh_broad_label;pmid
NCT00101803;Diabetes Mellitus, Type 2;17300593
NCT00102388;Diabetes Mellitus, Type 2;NA
NCT00103857;Diabetes Mellitus, Type 2;17485570
NCT00110240;Diabetes Mellitus, Type 2;18341596
NCT00120003;Stroke;26486868
NCT00120003;Stroke;25808741
NCT00120003;Stroke;25657183
NCT00120003;Stroke;25256183
NCT00120003;Stroke;23660849
NCT00120003;Stroke;22627991
NCT00120003;Stroke;21316752
NCT00120003;Stroke;20854630
NCT00125918;Hypertension, Pulmonary;19470885
NCT00138567;Diabetes Mellitus, Type 2;18726829
NCT00138580;Diabetes Mellitus, Type 2;20518805
NCT00139386;Myocardial Ischemia;14661009
NCT00139386;Myocardial Ischemia;26254019
NCT00139386;Hypertension;14661009
NCT00139386;Hypertension;26254019
NCT00145327;Osteoporosis;25214069
NCT00145327;Osteoporosis;22161728
NCT00151827;Hypertension;NA
NCT00168792;Myocardial Ischemia, acute;16488800
NCT00168792;Myocardial Ischemia, acute;21545942
NCT00168792;Myocardial Ischemia, acute;20562693
NCT00174668;Diabetes Mellitus, Type 2;NA
NCT00175032;Arthritis;17916545
NCT00186901;Osteoporosis;16106430
NCT00186901;Osteoporosis;17101625
NCT00195494;Arthritis;28255449
NCT00195494;Arthritis;27175292
NCT00195494;Arthritis;21719418
NCT00195494;Arthritis;18635256
NCT00195702;Arthritis;27338778
NCT00195702;Arthritis;25139667
NCT00195702;Arthritis;25073879
NCT00195702;Arthritis;23818718
NCT00195702;Arthritis;21285171
NCT00207662;Inflammatory Bowel Diseases;14762776
NCT00207662;Inflammatory Bowel Diseases;12047962
NCT00207662;Inflammatory Bowel Diseases;22251435
NCT00212667;Osteoporosis;19101754
NCT00220233;Hypertension;NA
NCT00222261;Atherosclerosis;NA
NCT00222261;Myocardial Ischemia, chronic;NA
NCT00229424;Esophageal Diseases;20379093
NCT00232050;Lung Diseases, Obstructive;NA
NCT00242411;Lung Diseases, Obstructive;NA
NCT00249795;Arrhythmias, Cardiac;21388310
NCT00250679;Lung Diseases, Obstructive;NA
NCT00252668;Arthritis;NA
NCT00253188;Dementia;11110737
NCT00253188;Dementia;15525294
NCT00257686;Hyperlipidemias;NA
NCT00273299;Hypertension;18593517
NCT00274014;Lung Diseases, Obstructive;NA
NCT00277394;Embolism and Thrombosis;NA
NCT00285519;Hypertension;21918522
NCT00289848;Diabetes Mellitus, Type 2;19097665
NCT00309738;Hyperlipidemias;NA
NCT00309777;Hyperlipidemias;NA
NCT00318422;Diabetes Mellitus, Type 2;19245711
NCT00318422;Diabetes Mellitus, Type 2;19317822
NCT00318422;Diabetes Mellitus, Type 2;19491535
NCT00318422;Diabetes Mellitus, Type 2;19491536
NCT00318422;Diabetes Mellitus, Type 2;19878259
NCT00318422;Diabetes Mellitus, Type 2;21450987
NCT00318422;Diabetes Mellitus, Type 2;22055210
NCT00318422;Diabetes Mellitus, Type 2;22193143
NCT00318422;Diabetes Mellitus, Type 2;21209033
NCT00318422;Diabetes Mellitus, Type 2;21883806
NCT00318422;Diabetes Mellitus, Type 2;22862847
NCT00318422;Diabetes Mellitus, Type 2;23010561
NCT00318422;Diabetes Mellitus, Type 2;23186975
NCT00318422;Diabetes Mellitus, Type 2;25504028
NCT00318422;Diabetes Mellitus, Type 2;24561125
NCT00322257;Diabetes Mellitus, Type 1;NA
NCT00327145;Hypertension;18326958
NCT00327418;Myocardial Ischemia, chronic;17065671
NCT00327418;Myocardial Ischemia, chronic;28573499
NCT00327418;Myocardial Ischemia, chronic;27513651
NCT00327418;Myocardial Ischemia, chronic;27174798
NCT00327418;Myocardial Ischemia, chronic;25899452
NCT00327418;Myocardial Ischemia, chronic;22368281
NCT00327418;Myocardial Ischemia, chronic;19540640
NCT00327418;Myocardial Ischemia, chronic;18972097
NCT00327418;Myocardial Ischemia, chronic;18777490
NCT00327418;Myocardial Ischemia, chronic;30571333
NCT00332020;Embolism and Thrombosis;NA
NCT00353912;Hypertension;19190658
NCT00365950;Embolism and Thrombosis;17289685
NCT00365950;Embolism and Thrombosis;17289685
NCT00376272;Arrhythmias, Cardiac;16645357
NCT00376272;Arrhythmias, Cardiac;19369667
NCT00376272;Arrhythmias, Cardiac;23586654
NCT00376272;Arrhythmias, Cardiac;21926261
NCT00376272;Arrhythmias, Cardiac;21835301
NCT00376272;Arrhythmias, Cardiac;20435196
NCT00379249;Hyperlipidemias;26051201
NCT00379249;Hyperlipidemias;24671104
NCT00383240;Lung Diseases, Obstructive;20678306
NCT00385138;Myocardial Ischemia, acute;19915222
NCT00385138;Myocardial Ischemia, acute;27902833
NCT00385138;Myocardial Ischemia, acute;22305835
NCT00385138;Myocardial Ischemia, acute;29632238
NCT00385138;Myocardial Ischemia, acute;28988157
NCT00385138;Myocardial Ischemia, acute;28382371
NCT00385138;Atherosclerosis;19915222
NCT00385138;Atherosclerosis;27902833
NCT00385138;Atherosclerosis;22305835
NCT00385138;Atherosclerosis;29632238
NCT00385138;Atherosclerosis;28988157
NCT00385138;Atherosclerosis;28382371
NCT00395512;Diabetes Mellitus;20724648
NCT00396227;Diabetes Mellitus, Type 2;NA
NCT00406419;Arthritis;24498318
NCT00406419;Arthritis;21905001
NCT00414609;Myocardial Ischemia, acute;21317148
NCT00430729;Lung Diseases, Obstructive;28419462
NCT00430729;Lung Diseases, Obstructive;21272339
NCT00451412;Embolism and Thrombosis;NA
NCT00452699;Lung Diseases, Obstructive;23706709
NCT00452699;Lung Diseases, Obstructive;21189151
NCT00463866;Lung Diseases, Obstructive;21586508
NCT00463866;Lung Diseases, Obstructive;21435854
NCT00463866;Lung Diseases, Obstructive;20595145
NCT00480805;Hypertension;15308882
NCT00480805;Diabetes Mellitus, Type 2;15308882
NCT00542087;Arthritis;14687444
NCT00553267;Hypertension;NA
NCT00624338;Lupus Erythematosus, Systemic;24951103
NCT00628342;Esophageal Diseases;25478944
NCT00641056;Diabetes Mellitus, Type 2;22357185
NCT00641056;Diabetes Mellitus, Type 2;24731672
NCT00641056;Diabetes Mellitus, Type 2;23748506
NCT00641056;Diabetes Mellitus, Type 2;23522121
NCT00641056;Diabetes Mellitus, Type 2;22236356
NCT00641056;Diabetes Mellitus, Type 2;20609969
NCT00641914;Lung Diseases, Obstructive;18990678
NCT00687973;Hypertension;NA
NCT00696241;Hypertension;21282560
NCT00696241;Hypertension;21272195
NCT00754403;Diabetes Mellitus;NA
NCT00783224;Rhinitis;99999999
NCT00810199;Arthritis;22562983
NCT00810199;Arthritis;24473673
NCT00810199;Arthritis;26037777
NCT00810199;Arthritis;25169728
NCT00831441;Myocardial Ischemia, acute;28438739
NCT00831441;Myocardial Ischemia, acute;26271059
NCT00831441;Myocardial Ischemia, acute;26109589
NCT00831441;Myocardial Ischemia, acute;26089177
NCT00831441;Myocardial Ischemia, acute;21780946
NCT00831441;Myocardial Ischemia, acute;29447769
NCT00859183;Myocardial Ischemia;15302787
NCT00859183;Myocardial Ischemia;19926058
NCT00862420;Peripheral Vascular Diseases;NA
NCT00917254;Embolism and Thrombosis;NA
NCT00931710;Hypertension;NA
NCT00954447;Diabetes Mellitus, Type 2;25629790
NCT00954447;Diabetes Mellitus, Type 2;24062327
NCT00960661;Diabetes Mellitus, Type 2;25011946
NCT00979589;Brain Ischemia;NA
NCT00979589;Stroke;NA
NCT01045161;Lung Diseases, Obstructive;24085591
NCT01068600;Lung Diseases, Obstructive;23020650
NCT01068600;Lung Diseases, Obstructive;22177371
NCT01068678;Diabetes Mellitus, Type 2;NA
NCT01087723;Myocardial Ischemia, acute;NA
NCT01106014;Hypertension, Pulmonary;26699168
NCT01106014;Hypertension, Pulmonary;29307087
NCT01106014;Hypertension, Pulmonary;24392948
NCT01106014;Hypertension, Pulmonary;28818881
NCT01106014;Hypertension, Pulmonary;28556581
NCT01106651;Diabetes Mellitus, Type 2;28619659
NCT01106651;Diabetes Mellitus, Type 2;27977934
NCT01106651;Diabetes Mellitus, Type 2;27002421
NCT01106651;Diabetes Mellitus, Type 2;26580234
NCT01106651;Diabetes Mellitus, Type 2;23680739
NCT01106651;Diabetes Mellitus, Type 2;26580237
NCT01106651;Diabetes Mellitus, Type 2;24517339
NCT01114880;Arthritis;NA
NCT01118312;Rhinitis;NA
NCT01118312;Lung Diseases, Obstructive;NA
NCT01130246;Myocardial Ischemia, acute;24247616
NCT01209702;Arthritis;23765873
NCT01212770;Psoriasis;26792812
NCT01212770;Psoriasis;30018799
NCT01296412;Diabetes Mellitus, Type 2;NA
NCT01306214;Diabetes Mellitus, Type 2;24929430
NCT01318070;Diabetes Mellitus, Type 2;NA
NCT01345916;Lung Diseases, Obstructive;25088067
NCT01376245;Lung Diseases, Obstructive;25830381
NCT01422876;Diabetes Mellitus, Type 2;25633662
NCT01422876;Diabetes Mellitus, Type 2;25583754
NCT01422876;Diabetes Mellitus, Type 2;29949041
NCT01462942;Lung Diseases, Obstructive;28558833
NCT01462942;Lung Diseases, Obstructive;26233481
NCT01462942;Lung Diseases, Obstructive;25404569
NCT01470053;Rhinitis;NA
NCT01493531;Arthritis;27821644
NCT01566604;Lung Diseases, Obstructive;NA
NCT01663402;Myocardial Ischemia, acute;25440796
NCT01663402;Myocardial Ischemia, acute;30403574
NCT01708603;Psoriasis;NA
NCT01714817;Lupus Erythematosus, Systemic;NA
NCT01730534;Diabetes Mellitus, Type 2;27408945
NCT01730534;Diabetes Mellitus, Type 2;27009868
NCT01730534;Diabetes Mellitus, Type 2;30882239
NCT01730534;Diabetes Mellitus, Type 2;30882238
NCT01730534;Diabetes Mellitus, Type 2;30415602
NCT01774474;Diabetes Mellitus;NA
NCT01850615;Diabetes Mellitus, Type 2;28345792
NCT01850615;Diabetes Mellitus, Type 2;30547388
NCT01850615;Diabetes Mellitus, Type 2;29802636
NCT01854658;Lung Diseases, Obstructive;28720336
NCT01860729;Hyperlipidemias;NA
NCT01870778;Heart Failure;28452195
NCT01914757;Lung Diseases, Obstructive;29128192
NCT01914757;Lung Diseases, Obstructive;27609406
NCT01914757;Lung Diseases, Obstructive;30802500
NCT01914757;Lung Diseases, Obstructive;30139780
NCT01914757;Lung Diseases, Obstructive;30077185
NCT01914757;Lung Diseases, Obstructive;29409951
NCT01986855;Diabetes Mellitus, Type 2;29159457
NCT02074982;Psoriasis;NA
NCT02085161;Lung Diseases, Obstructive;27075841
NCT02085161;Lung Diseases, Obstructive;27044576
NCT02094937;Lung Diseases, Obstructive;NA
NCT02164864;Arrhythmias, Cardiac;NA
NCT02172573;Parkinson Disease;NA
NCT02177500;Hypertension;NA
NCT02181998;Myocardial Ischemia, acute;NA
NCT02194205;Lung Diseases, Obstructive;NA
NCT02227550;Arrhythmias, Cardiac;28130378
NCT02229227;Diabetes Mellitus, Type 2;NA
NCT02244229;Prostatic Hyperplasia;NA
NCT02343926;Diabetes Mellitus, Type 2;NA
NCT02420262;Diabetes Mellitus, Type 2;NA
NCT02741245;Hyperlipidemias;NA
NCT00043784;Myocardial Ischemia, acute;16304073
NCT00043784;Myocardial Ischemia, acute;18440330
NCT00043784;Myocardial Ischemia, acute;18196350
NCT00043784;Myocardial Ischemia, acute;15238590
NCT00043784;Myocardial Ischemia, acute;17010793
NCT00043784;Myocardial Ischemia, acute;21304094
NCT00043784;Myocardial Ischemia, acute;19463332
NCT00043784;Myocardial Ischemia, acute;16304073
NCT00043784;Myocardial Ischemia, acute;18440330
NCT00043784;Myocardial Ischemia, acute;18196350
NCT00043784;Myocardial Ischemia, acute;15238590
NCT00043784;Myocardial Ischemia, acute;17010793
NCT00043784;Myocardial Ischemia, acute;21304094
NCT00043784;Myocardial Ischemia, acute;19463332
NCT00049829;Osteoporosis;25599365
NCT00049829;Osteoporosis;25111880
NCT00049829;Osteoporosis;21037195
NCT00049829;Osteoporosis;21542001
NCT00049829;Osteoporosis;19567517
NCT00049829;Osteoporosis;17476007
NCT00073372;Brain Ischemia;18032739
NCT00076076;Lung Diseases, Obstructive;26612545
NCT00076076;Lung Diseases, Obstructive;26498386
NCT00092625;Hyperlipidemias;15924587
NCT00092651;Hyperlipidemias;15639688
NCT00092651;Hyperlipidemias;16709304
NCT00092651;Hyperlipidemias;16860168
NCT00092651;Hyperlipidemias;18370810
NCT00092651;Hyperlipidemias;18158082
NCT00092651;Hyperlipidemias;17560879
NCT00118703;Rhinitis;NA
NCT00121641;Diabetes Mellitus, Type 2;19650754
NCT00121641;Diabetes Mellitus, Type 2;27402391
NCT00121641;Diabetes Mellitus, Type 2;27033025
NCT00121641;Diabetes Mellitus, Type 2;23802840
NCT00121641;Diabetes Mellitus, Type 2;29976228
NCT00129233;Diabetes Mellitus, Type 2;15207952
NCT00129233;Diabetes Mellitus, Type 2;24035165
NCT00129233;Diabetes Mellitus, Type 2;22232134
NCT00129233;Diabetes Mellitus, Type 2;20409690
NCT00129233;Hypertension;15207952
NCT00129233;Hypertension;24035165
NCT00129233;Hypertension;22232134
NCT00129233;Hypertension;20409690
NCT00133692;Myocardial Ischemia;11712773
NCT00133692;Myocardial Ischemia;11712772
NCT00133692;Myocardial Ischemia;11712775
NCT00133692;Myocardial Ischemia;11712774
NCT00133692;Myocardial Ischemia;16114984
NCT00133692;Myocardial Ischemia;15358012
NCT00133692;Myocardial Ischemia;11712776
NCT00133692;Myocardial Ischemia;11712771
NCT00133692;Myocardial Ischemia;11712770
NCT00133692;Myocardial Ischemia;11712769
NCT00133692;Myocardial Ischemia;9809930
NCT00133692;Myocardial Ischemia;20606150
NCT00133692;Myocardial Ischemia;20691307
NCT00133692;Myocardial Ischemia;20670726
NCT00133692;Myocardial Ischemia;20031608
NCT00133692;Myocardial Ischemia;19900016
NCT00133692;Myocardial Ischemia;19711440
NCT00133692;Myocardial Ischemia;19351690
NCT00133692;Myocardial Ischemia;19237684
NCT00133692;Myocardial Ischemia;18946466
NCT00133692;Myocardial Ischemia;19996066
NCT00133692;Myocardial Ischemia;18615004
NCT00133692;Myocardial Ischemia;18657677
NCT00133692;Myocardial Ischemia;18657652
NCT00133692;Myocardial Ischemia;18375982
NCT00133692;Myocardial Ischemia;18162623
NCT00133692;Myocardial Ischemia;17700361
NCT00133692;Myocardial Ischemia;17627399
NCT00133692;Myocardial Ischemia;17566313
NCT00133692;Myocardial Ischemia;17531579
NCT00133692;Myocardial Ischemia;17339868
NCT00133692;Myocardial Ischemia;19845074
NCT00133692;Myocardial Ischemia;17606861
NCT00133692;Myocardial Ischemia;17904457
NCT00133692;Myocardial Ischemia;16996868
NCT00133692;Myocardial Ischemia;16785477
NCT00133692;Myocardial Ischemia;16644338
NCT00133692;Myocardial Ischemia;16458134
NCT00133692;Myocardial Ischemia;16569807
NCT00133692;Myocardial Ischemia;16278523
NCT00133692;Myocardial Ischemia;16075824
NCT00133692;Myocardial Ischemia;15911902
NCT00133692;Myocardial Ischemia;15553310
NCT00133692;Myocardial Ischemia;15381674
NCT00133692;Myocardial Ischemia;15320564
NCT00133692;Myocardial Ischemia;15364899
NCT00133692;Myocardial Ischemia;14657064
NCT00133692;Myocardial Ischemia;27620390
NCT00133692;Myocardial Ischemia;25835002
NCT00133692;Myocardial Ischemia;25447610
NCT00133692;Myocardial Ischemia;25385345
NCT00133692;Myocardial Ischemia;23720247
NCT00133692;Myocardial Ischemia;22866767
NCT00133692;Myocardial Ischemia;21372283
NCT00133692;Myocardial Ischemia;21156931
NCT00133692;Hypertension;11712773
NCT00133692;Hypertension;11712772
NCT00133692;Hypertension;11712775
NCT00133692;Hypertension;11712774
NCT00133692;Hypertension;16114984
NCT00133692;Hypertension;15358012
NCT00133692;Hypertension;11712776
NCT00133692;Hypertension;11712771
NCT00133692;Hypertension;11712770
NCT00133692;Hypertension;11712769
NCT00133692;Hypertension;9809930
NCT00133692;Hypertension;20606150
NCT00133692;Hypertension;20691307
NCT00133692;Hypertension;20670726
NCT00133692;Hypertension;20031608
NCT00133692;Hypertension;19900016
NCT00133692;Hypertension;19711440
NCT00133692;Hypertension;19351690
NCT00133692;Hypertension;19237684
NCT00133692;Hypertension;18946466
NCT00133692;Hypertension;19996066
NCT00133692;Hypertension;18615004
NCT00133692;Hypertension;18657677
NCT00133692;Hypertension;18657652
NCT00133692;Hypertension;18375982
NCT00133692;Hypertension;18162623
NCT00133692;Hypertension;17700361
NCT00133692;Hypertension;17627399
NCT00133692;Hypertension;17566313
NCT00133692;Hypertension;17531579
NCT00133692;Hypertension;17339868
NCT00133692;Hypertension;19845074
NCT00133692;Hypertension;17606861
NCT00133692;Hypertension;17904457
NCT00133692;Hypertension;16996868
NCT00133692;Hypertension;16785477
NCT00133692;Hypertension;16644338
NCT00133692;Hypertension;16458134
NCT00133692;Hypertension;16569807
NCT00133692;Hypertension;16278523
NCT00133692;Hypertension;16075824
NCT00133692;Hypertension;15911902
NCT00133692;Hypertension;15553310
NCT00133692;Hypertension;15381674
NCT00133692;Hypertension;15320564
NCT00133692;Hypertension;15364899
NCT00133692;Hypertension;14657064
NCT00133692;Hypertension;27620390
NCT00133692;Hypertension;25835002
NCT00133692;Hypertension;25447610
NCT00133692;Hypertension;25385345
NCT00133692;Hypertension;23720247
NCT00133692;Hypertension;22866767
NCT00133692;Hypertension;21372283
NCT00133692;Hypertension;21156931
NCT00139815;Embolism and Thrombosis;NA
NCT00143481;Urinary Incontinence;19601704
NCT00143481;Urinary Incontinence;18685795
NCT00144508;Arthritis;NA
NCT00145210;Hypertension;NA
NCT00163358;Lung Diseases, Obstructive;21088114
NCT00168844;Lung Diseases, Obstructive;25496316
NCT00168844;Lung Diseases, Obstructive;21814460
NCT00174681;Diabetes Mellitus, Type 2;NA
NCT00175903;Epilepsy;NA
NCT00184665;Diabetes Mellitus, Type 1;18387078
NCT00184665;Diabetes Mellitus, Type 1;19545216
NCT00185172;Hypertension;NA
NCT00202020;Stroke;22949472
NCT00202020;Stroke;18456558
NCT00216892;Psoriasis;NA
NCT00219089;Diabetes Mellitus;18205098
NCT00219089;Hypertension;18205098
NCT00224107;Prostatic Hyperplasia;19371887
NCT00224107;Prostatic Hyperplasia;23234617
NCT00224107;Prostatic Hyperplasia;21135869
NCT00233441;Arrhythmias, Cardiac;22171925
NCT00233441;Arrhythmias, Cardiac;22171925
NCT00236574;Dementia;17620494
NCT00244556;Arthritis;NA
NCT00246909;Esophageal Diseases;NA
NCT00247962;Arthritis;NA
NCT00259792;Lung Diseases, Obstructive;NA
NCT00261573;Dementia;11965273
NCT00261573;Dementia;11965273
NCT00267215;Arthritis;16469112
NCT00294710;Hypertension;19139391
NCT00299013;Inflammatory Bowel Diseases;NA
NCT00301574;Dementia;NA
NCT00307437;Psoriasis;30739254
NCT00307437;Psoriasis;18486740
NCT00312104;Diabetes Mellitus, Type 1;17381500
NCT00314158;Ocular Hypertension;NA
NCT00325676;Esophageal Diseases;24083350
NCT00328627;Diabetes Mellitus, Type 2;22419732
NCT00358176;Osteoporosis;NA
NCT00365170;Diabetes Mellitus, Type 1;17392539
NCT00365170;Diabetes Mellitus, Type 1;17596485
NCT00365170;Diabetes Mellitus, Type 1;17905178
NCT00365170;Diabetes Mellitus, Type 1;18726086
NCT00365170;Diabetes Mellitus, Type 1;20007944
NCT00365170;Diabetes Mellitus, Type 1;23687948
NCT00365170;Diabetes Mellitus, Type 1;17392542
NCT00365170;Diabetes Mellitus, Type 1;17392541
NCT00371683;Embolism and Thrombosis;NA
NCT00371683;Embolism and Thrombosis;NA
NCT00372216;Myocardial Ischemia, acute;NA
NCT00383136;Myocardial Ischemia, acute;NA
NCT00394199;Lung Diseases, Obstructive;23870606
NCT00422227;Arthritis;24907147
NCT00422227;Arthritis;23294908
NCT00423995;Rhinitis;19441605
NCT00476996;Arthritis;24498318
NCT00476996;Arthritis;22389919
NCT00485589;Arthritis;24498318
NCT00499707;Diabetes Mellitus, Type 2;99999999
NCT00531817;Arthritis;23305631
NCT00531817;Arthritis;21949007
NCT00546507;Arthritis;NA
NCT00560417;Diabetes Mellitus, Type 2;NA
NCT00571649;Embolism and Thrombosis;NA
NCT00591266;Hypertension;NA
NCT00602472;Diabetes Mellitus, Type 2;27484756
NCT00602472;Diabetes Mellitus, Type 2;23672632
NCT00602472;Diabetes Mellitus, Type 2;22234149
NCT00602472;Diabetes Mellitus, Type 2;21781152
NCT00604253;Diabetes Mellitus, Type 2;99999999
NCT00620542;Atherosclerosis;NA
NCT00646594;Lung Diseases, Obstructive;NA
NCT00649025;Lung Diseases, Obstructive;23865726
NCT00664534;Diabetes Mellitus, Type 2;NA
NCT00751829;Hypertension;NA
NCT00766545;Stroke;NA
NCT00777946;Hypertension;22303910
NCT00789750;Diabetes Mellitus, Type 2;25054436
NCT00792727;Arthritis;NA
NCT00821977;Diabetes Mellitus, Type 2;NA
NCT00823992;Diabetes Mellitus, Type 2;NA
NCT00846586;Lung Diseases, Obstructive;22544891
NCT00849017;Diabetes Mellitus, Type 2;28683300
NCT00849017;Diabetes Mellitus, Type 2;26577795
NCT00849017;Diabetes Mellitus, Type 2;25387217
NCT00849017;Diabetes Mellitus, Type 2;24918790
NCT00856206;Arthritis;25028379
NCT00872001;Stroke;25218533
NCT00872001;Stroke;22782417
NCT00872001;Myocardial Ischemia, acute;25218533
NCT00872001;Myocardial Ischemia, acute;22782417
NCT00885352;Diabetes Mellitus, Type 2;23116881
NCT00902538;Hypertension;NA
